"Page","Impressions","Clicks","CTR","Avg. Position"
"https://registreduquebec.com/sante-et-bien-etre/riviere-rouge/alliance-cap-espoir-2007","4","1","25%","4.25"
"https://registreduquebec.com/organismes-publics-et-communautaires/trois-rivieres/club-fadoq-ste-bernadette-2","4","0","0%","3"
"https://registreduquebec.com/entreprise/gestion-sinad-inc-2","4","2","50%","1"
"https://registreduquebec.com/construction-et-renovation/saguenay/cegerco-inc","4","0","0%","8.25"
"https://registreduquebec.com/immobilier/quebec/immobilier-des-bremailles-inc","4","1","25%","2"
"https://registreduquebec.com/entreprise/quebec/rexforet-inc-16","4","0","0%","4.5"
"https://registreduquebec.com/entreprise/laval/nareg-vartanian-denturologiste-inc","4","1","25%","5"
"https://registreduquebec.com/agriculture-et-environnement/joliette/vertdure-joliette-lanaudiere","4","3","75%","4.75"
"https://registreduquebec.com/commerce-de-detail/montreal/appareils-menagers-meyer-canada-inc","4","0","0%","5"
"https://registreduquebec.com/en/education-and-training/montreal/groupe-infinite-inc","4","0","0%","5"
"https://registreduquebec.com/entreprise/vancouver-british-colombia/wic-risk-gp-inc","4","2","50%","3.25"
"https://registreduquebec.com/entreprise/boucherville/omnia-sante-inc-2","4","1","25%","7.75"
"https://registreduquebec.com/en/education-and-training/laval/livraisons-pharmaceutiques","4","0","0%","4.249975"
"https://registreduquebec.com/en/technology/montreal/aliments-opalia","4","1","25%","7"
"https://registreduquebec.com/entreprise/blainville/constructions-tribord-inc","4","2","50%","4"
"https://registreduquebec.com/organismes-publics-et-communautaires/quebec/cooperative-d-habitation-l-ilot-fleuri-1148045140-1","4","2","50%","4.5"
"https://registreduquebec.com/en/business/quebec/groupe-novastra-inc-2","4","1","25%","5.5"
"https://registreduquebec.com/construction-et-renovation/vaudreuil-dorion/csc-construction","4","4","100%","1.5"
"https://registreduquebec.com/finance-assurance-et-juridique/montreal/blc-services-financiers-inc","4","0","0%","5"
"https://registreduquebec.com/services-professionnels/terrebonne/elb-distribution-inc","4","1","25%","3"
"https://registreduquebec.com/automobile/levis/houdini-carrosserie-inc","4","1","25%","4"
"https://registreduquebec.com/entreprise/loco-local","4","0","0%","6.75"
"https://registreduquebec.com/en/technology/sainte-julienne/faubourg-altitude","4","2","50%","2.5"
"https://registreduquebec.com/services-professionnels/val-d-or/lartisane-cordonnerie-couture","4","0","0%","7.75"
"https://registreduquebec.com/finance-assurance-et-juridique/mont-tremblant/reseau-financier-option-plus-inc","4","2","50%","3"
"https://registreduquebec.com/services-professionnels/shawinigan/faculte-de-theologie-scriptura-1174811605","4","0","0%","6.25"
"https://registreduquebec.com/entreprise/saguenay/club-zeus-halterophilie","4","0","0%","10"
"https://registreduquebec.com/ecole-publique-primaire-et-pre-scolaire/beauharnois/ecole-jesus-marie-2","4","0","0%","6"
"https://registreduquebec.com/en/education-and-training/montreal/joseph-kiluba-inc-4","4","1","25%","2.25"
"https://registreduquebec.com/entreprise/laval/gestion-pierre-patrick-boudreau-inc-2","4","0","0%","2"
"https://registreduquebec.com/entreprise/5369-auto-2","4","2","50%","2"
"https://registreduquebec.com/technologie/montreal/donne-ta-place-inc-3","4","0","0%","6"
"https://registreduquebec.com/entreprise/beauceville/boulangerie-au-pain-de-fesse-inc","4","0","0%","6.5"
"https://registreduquebec.com/entreprise/saint-jerome/boutique-danimaux-chico-bellefeuille","4","0","0%","7"
"https://registreduquebec.com/entreprise/sainte-julienne/viandmax-2","4","1","25%","4"
"https://registreduquebec.com/entreprise/montreal/meubles-ciano-inc-2","4","3","75%","2"
"https://registreduquebec.com/sante-et-bien-etre/laval/martin-vezina-md-inc-3","4","5","125%","3.250025"
"https://registreduquebec.com/en/education-and-training/sainte-catherine-de-la-jacques-cartier/idec-inc-2","4","1","25%","2.75"
"https://registreduquebec.com/construction-et-renovation/lambton/concept-renovation-sdl-inc-2","4","0","0%","5.75"
"https://registreduquebec.com/entreprise/drummondville/h-gregoire-drummondville","4","0","0%","7"
"https://registreduquebec.com/automobile-et-transport/saint-jean-sur-richelieu/garage-mailloux-inc","4","0","0%","4"
"https://registreduquebec.com/construction-et-renovation/vaudreuil-dorion/dlp-renovations-inc","4","0","0%","4.5"
"https://registreduquebec.com/technologie/longueuil/les-technologies-sunbit-inc","4","2","50%","2"
"https://registreduquebec.com/automobile-et-transport/longueuil/pieces-dauto-super-inc-1142137588","3","0","0%","8.6667"
"https://registreduquebec.com/services-professionnels/rouyn-noranda/gestion-carl-tremblay-inc","3","2","66.67%","1"
"https://registreduquebec.com/entreprise/repentigny/josee-heppell-md-inc-2","3","0","0%","9"
"https://registreduquebec.com/entreprise/quebec/garant-gosselin-gangnito-notaires-inc","3","2","66.67%","3.3333"
"https://registreduquebec.com/organismes-publics-et-communautaires/quebec/securite-financiere-rondy-inc-2","3","0","0%","6.3333"
"https://registreduquebec.com/entreprise/gestion-guy-baril-inc","3","0","0%","4"
"https://registreduquebec.com/finance-assurance-et-juridique/montreal/entreprise-castle-hall-alternatives-inc-1163657779-3","3","0","0%","10"
"https://registreduquebec.com/industrie-fabrication-et-logistique/laval/garage-madore-inc","3","0","0%","4.3333"
"https://registreduquebec.com/entreprise/laval/ecole-pere-vimont","3","0","0%","9.3333"
"https://registreduquebec.com/organismes-publics-et-communautaires/quebec/club-fadoq-du-septieme-arrondissement-nord","3","2","66.67%","4"
"https://registreduquebec.com/services-professionnels/montreal/david-malka-inc-3","3","3","100%","3.6667"
"https://registreduquebec.com/entreprise/laval/latelier-damilie-inc","3","1","33.33%","4"
"https://registreduquebec.com/en/business/montreal/lange-groupe-canada-inc","3","0","0%","6"
"https://registreduquebec.com/entreprise/saint-majorique-de-grantham/perrin-kim","3","0","0%","4.6667"
"https://registreduquebec.com/technologie/mont-saint-hilaire/production-bvent-canada-inc","3","1","33.33%","2.3333"
"https://registreduquebec.com/commerce-de-detail/brossard/la-fromagerie-des-nations-dix30-inc","3","0","0%","6.6667"
"https://registreduquebec.com/en/health-and-wellness/saint-hyacinthe/clinique-chiropratique-douville-inc-2","3","0","0%","8"
"https://registreduquebec.com/entreprise/montreal/pharmacie-john-thomas-et-fady-thomas-inc","3","0","0%","8.6667"
"https://registreduquebec.com/sports-et-loisirs/mascouche/ranch-equestre-carola-filles-2","3","2","66.67%","6"
"https://registreduquebec.com/technologie/montreal/kpc-groupe-canada-inc","3","1","33.33%","4.3333"
"https://registreduquebec.com/finance-assurance-et-juridique/saint-lambert/viktoria-publishing","3","0","0%","5.6667"
"https://registreduquebec.com/organismes-publics-et-communautaires/ripon/la-paroisse-de-saint-casimir","3","0","0%","10"
"https://registreduquebec.com/entreprise/chelsea/berceuse-lakota-1179235479-1","3","0","0%","5"
"https://registreduquebec.com/en/entreprise/blainville/boulangerie-le-tamelier","3","0","0%","9"
"https://registreduquebec.com/entreprise/ecole-de-conduite-evo","3","0","0%","6"
"https://registreduquebec.com/industrie-fabrication-et-logistique/quebec/guillemot-international-inc","3","0","0%","8"
"https://registreduquebec.com/entreprise/dionne-perreault-patrick","3","3","100%","1.6667"
"https://registreduquebec.com/services-professionnels/montreal/collectif-kinetic-montreal","3","1","33.33%","6.6667"
"https://registreduquebec.com/industrie-fabrication-et-logistique/cowansville/les-ajustages-altech-inc-2","3","0","0%","10"
"https://registreduquebec.com/en/professional-services/montreal/alim-pot","3","0","0%","4.66666666666667"
"https://registreduquebec.com/organismes-publics-et-communautaires/quebec/club-des-collectionneurs-depinglettes-inc","3","2","66.67%","3"
"https://registreduquebec.com/construction/gatineau/acadia-metal-construction-quebec","3","2","66.67%","4.6667"
"https://registreduquebec.com/entreprise/gatineau/technologie-intelligente-inc","3","1","33.33%","1"
"https://registreduquebec.com/en/business/sherbrooke/j-baldini-inc","3","0","0%","2"
"https://registreduquebec.com/entreprise/quebec/gestion-lisa-lajoie-inc","3","2","66.67%","6"
"https://registreduquebec.com/entreprise/boucherville/collections-boreales-inc","3","2","66.67%","1"
"https://registreduquebec.com/entreprise/montreal/distribution-bino-inc-3","3","1","33.33%","4.6667"
"https://registreduquebec.com/organismes-publics-et-communautaires/brossard/les-defenseurs-fiscaux-2","3","0","0%","7.66666666666667"
"https://registreduquebec.com/finance-assurance-et-juridique/montreal/les-immeubles-simo-inc","3","1","33.33%","2"
"https://registreduquebec.com/entreprise/saint-severin/gestion-groupe-boble-inc","3","1","33.33%","3"
"https://registreduquebec.com/sante-et-bien-etre/metabetchouan-lac-a-la-croix/residence-robert-1147967922-1","3","1","33.33%","3.3333"
"https://registreduquebec.com/entreprise/montreal/arago-canada-inc-1180758964","3","0","0%","5"
"https://registreduquebec.com/agriculture-et-environnement/deschambault-grondines/ferme-amantiere-inc-2","3","2","66.67%","3.3333"
"https://registreduquebec.com/organismes-publics-et-communautaires/gatineau/association-des-bastarache-bastrash-et-basque","3","0","0%","4.6667"
"https://registreduquebec.com/restauration/laval/zolf-salon-de-barbier","3","0","0%","3.6667"
"https://registreduquebec.com/commerce-de-detail/saint-hyacinthe/vertige-boutique-sport-plein-air-inc-2","3","0","0%","7"
"https://registreduquebec.com/services-professionnels/montreal/gestion-des-stationnement-prives-du-grand-montreal","3","2","66.67%","4.3333"
"https://registreduquebec.com/entreprise/st-jean-sur-richelieu/centre-hi-fi-5","3","0","0%","5"
"https://registreduquebec.com/entreprise/montreal/alm-securite-inc","3","0","0%","4.6667"
"https://registreduquebec.com/entreprise/marketing-diamant-pointu-inc-1179260246","3","1","33.33%","7.6667"
"https://registreduquebec.com/sante-et-bien-etre/laval/malak-sante-inc","3","0","0%","1"
"https://registreduquebec.com/services-professionnels/sainte-anne-des-monts/audace-marketing-inc-4","3","0","0%","7.66666666666667"
"https://registreduquebec.com/services-professionnels/saint-donat/gmdm-distribution-inc","3","2","66.67%","4"
"https://registreduquebec.com/en/business/laval/jusval-transport","3","1","33.33%","3"
"https://registreduquebec.com/commerce-de-detail/levis/protection-incendie-unik-inc-2","3","0","0%","7.6667"
"https://registreduquebec.com/entreprise/groupe-e-vancour-inc","3","2","66.67%","5"
"https://registreduquebec.com/education-et-formation/montreal/institut-de-formation-professionelle-piaget-inc","3","2","66.67%","3.6667"
"https://registreduquebec.com/agriculture-et-environnement/sainte-germaine-boule/ferme-micar","3","3","100%","5.6667"
"https://registreduquebec.com/technologie/gatineau/bob-taxi","3","0","0%","4.3333"
"https://registreduquebec.com/restauration-et-alimentation/montreal/cafe-du-parquet","3","0","0%","5"
"https://registreduquebec.com/services-professionnels/repentigny/les-hottes-jc-inc","3","2","66.67%","6"
"https://registreduquebec.com/technologie/gaspe/association-des-homardiers-de-la-zone-17-b","3","2","66.67%","3.3333"
"https://registreduquebec.com/education-et-formation/sherbrooke/lcnature-inc","3","2","66.67%","3.6667"
"https://registreduquebec.com/en/automobile-and-transportation/saint-jean-sur-richelieu/luc-desranleau-inc","3","0","0%","4"
"https://registreduquebec.com/entreprise/services-de-distribution-asl-limitee-6","3","0","0%","8"
"https://registreduquebec.com/entreprise/onetoone-trading-group-inc","3","2","66.67%","2"
"https://registreduquebec.com/entreprise/quebec/heritage-1925-inc","3","1","33.33%","5"
"https://registreduquebec.com/entreprise/sainte-cecile-de-milton/centre-agricole-milton-inc","3","1","33.33%","2.3333"
"https://registreduquebec.com/entreprise/saint-jerome/relais-o-bonheur-2280735673-1","3","1","33.33%","3"
"https://registreduquebec.com/maison-et-services-domestiques/repentigny/ase-entretien-general-inc-2","3","4","133.33%","3"
"https://registreduquebec.com/technologie/quebec/monsieur-spa-inc","3","1","33.33%","4"
"https://registreduquebec.com/entreprise/senneterre/depanneur-bell-3","3","1","33.33%","5.6667"
"https://registreduquebec.com/entreprise/saint-urbain-premier/ferme-parogan-inc-1180002561","3","2","66.67%","2.3333"
"https://registreduquebec.com/entreprise/dolbeau-mistassini/gestion-jean-pierre-rousseau-inc","3","0","0%","10"
"https://registreduquebec.com/entreprise/pepiniere-locas","3","0","0%","8"
"https://registreduquebec.com/entreprise/productions-halte-la-inc","3","2","66.67%","6.6667"
"https://registreduquebec.com/tourisme-et-hebergement/clova/pourvoirie-du-lac-tessier","3","0","0%","9.6667"
"https://registreduquebec.com/entreprise/montreal/gestion-solutions-impact-inc-2","3","1","33.33%","1"
"https://registreduquebec.com/education-et-formation/beauharnois/ndk-epicerie-et-depanneur-inc","3","1","33.33%","8"
"https://registreduquebec.com/en/organismes-publics-et-communautaires/saint-lambert/club-richelieu-st-lambert-inc-2","3","0","0%","8.6667"
"https://registreduquebec.com/technologie/belleville-ontario/caledon-bioscience-inc","3","0","0%","7"
"https://registreduquebec.com/entreprise/laval/ecole-deducation-internationale-de-laval-3","3","0","0%","10"
"https://registreduquebec.com/education-et-formation/boucherville/dr-pierre-alexandre-tremblay-inc","3","1","33.33%","1.6667"
"https://registreduquebec.com/entreprise/victoriaville/pattes-poilues-2","3","0","0%","4.6667"
"https://registreduquebec.com/technologie/montreal/mye-capital-inc-2","3","1","33.33%","4.3333"
"https://registreduquebec.com/restauration-et-alimentation/la-visitation-de-l-ile-dupas/buffets-lucie-dupuis-3","3","2","66.67%","2"
"https://registreduquebec.com/technologie/montreal/les-produits-audio-kronos-inc","3","0","0%","8"
"https://registreduquebec.com/entreprise/ferme-les-pres-verts-1146405494","3","2","66.67%","1.3333"
"https://registreduquebec.com/entreprise/ecole-jesus-marie-2","3","1","33.33%","6.6667"
"https://registreduquebec.com/entreprise/nutri-pharma-inc-2","3","1","33.33%","2.3333"
"https://registreduquebec.com/organismes-publics-et-communautaires/montreal/leglise-de-la-parole-vivante","3","0","0%","7.6667"
"https://registreduquebec.com/entreprise/montreal/deli-samira-1178335726","3","0","0%","6"
"https://registreduquebec.com/sante-et-bien-etre/sainte-henedine/le-paradis-du-bouvier-bernois-2","3","1","33.33%","4"
"https://registreduquebec.com/entreprise/nicholas-haddad-md-inc-2","3","0","0%","7.66666666666667"
"https://registreduquebec.com/entreprise/deneigement-des-pionniers-inc","3","1","33.33%","4.3333"
"https://registreduquebec.com/organismes-publics-et-communautaires/montreal/eglise-de-la-guerison-spirituelle","3","0","0%","5"
"https://registreduquebec.com/entreprise/val-des-monts/association-du-lac-twin","3","0","0%","7"
"https://registreduquebec.com/technologie/laval/le-bliss-esthetique","3","1","33.33%","2.6667"
